matrix_id,year,row_position,row_code,row_description,row_type,column_position,column_code,column_description,column_type,value
commodity_by_industry_direct,2024,52,5415,Computer systems design and related services,Commodity,37,486,Pipeline transportation,Industry,0.0002336
commodity_by_industry_direct,2024,52,5415,Computer systems design and related services,Commodity,38,487OS,Other transportation and support activities,Industry,0.0010249
commodity_by_industry_direct,2024,52,5415,Computer systems design and related services,Commodity,39,493,Warehousing and storage,Industry,0.0008087
commodity_by_industry_direct,2024,52,5415,Computer systems design and related services,Commodity,40,511,"Publishing industries, except internet (includes software)",Industry,0.0132396
commodity_by_industry_direct,2024,52,5415,Computer systems design and related services,Commodity,41,512,Motion picture and sound recording industries,Industry,0.0026775
commodity_by_industry_direct,2024,52,5415,Computer systems design and related services,Commodity,42,513,Broadcasting and telecommunications,Industry,0.0043840
commodity_by_industry_direct,2024,52,5415,Computer systems design and related services,Commodity,43,514,"Data processing, internet publishing, and other information services",Industry,0.0211000
commodity_by_industry_direct,2024,52,5415,Computer systems design and related services,Commodity,44,521CI,"Federal Reserve banks, credit intermediation, and related activities",Industry,0.0054824
commodity_by_industry_direct,2024,52,5415,Computer systems design and related services,Commodity,45,523,"Securities, commodity contracts, and investments",Industry,0.0181211
commodity_by_industry_direct,2024,52,5415,Computer systems design and related services,Commodity,46,524,Insurance carriers and related activities,Industry,0.0050438
commodity_by_industry_direct,2024,52,5415,Computer systems design and related services,Commodity,47,525,"Funds, trusts, and other financial vehicles",Industry,0.0054954
commodity_by_industry_direct,2024,52,5415,Computer systems design and related services,Commodity,48,HS,Housing,Industry,0.0003371
commodity_by_industry_direct,2024,52,5415,Computer systems design and related services,Commodity,49,ORE,Other real estate,Industry,0.0035073
commodity_by_industry_direct,2024,52,5415,Computer systems design and related services,Commodity,50,532RL,Rental and leasing services and lessors of intangible assets,Industry,0.0012344
commodity_by_industry_direct,2024,52,5415,Computer systems design and related services,Commodity,51,5411,Legal services,Industry,0.0090726
commodity_by_industry_direct,2024,52,5415,Computer systems design and related services,Commodity,52,5415,Computer systems design and related services,Industry,0.0149944
commodity_by_industry_direct,2024,52,5415,Computer systems design and related services,Commodity,53,5412OP,"Miscellaneous professional, scientific, and technical services",Industry,0.0053300
commodity_by_industry_direct,2024,52,5415,Computer systems design and related services,Commodity,54,55,Management of companies and enterprises,Industry,0.0028420
commodity_by_industry_direct,2024,52,5415,Computer systems design and related services,Commodity,55,561,Administrative and support services,Industry,0.0135181
commodity_by_industry_direct,2024,52,5415,Computer systems design and related services,Commodity,56,562,Waste management and remediation services,Industry,0.0039153
commodity_by_industry_direct,2024,52,5415,Computer systems design and related services,Commodity,57,61,Educational services,Industry,0.0064508
commodity_by_industry_direct,2024,52,5415,Computer systems design and related services,Commodity,58,621,Ambulatory health care services,Industry,0.0031560
commodity_by_industry_direct,2024,52,5415,Computer systems design and related services,Commodity,59,622,Hospitals,Industry,0.0053909
commodity_by_industry_direct,2024,52,5415,Computer systems design and related services,Commodity,60,623,Nursing and residential care facilities,Industry,0.0038976
commodity_by_industry_direct,2024,52,5415,Computer systems design and related services,Commodity,61,624,Social assistance,Industry,0.0059065
commodity_by_industry_direct,2024,52,5415,Computer systems design and related services,Commodity,62,711AS,"Performing arts, spectator sports, museums, and related activities",Industry,0.0019794
commodity_by_industry_direct,2024,52,5415,Computer systems design and related services,Commodity,63,713,"Amusements, gambling, and recreation industries",Industry,0.0055012
commodity_by_industry_direct,2024,52,5415,Computer systems design and related services,Commodity,64,721,Accommodation,Industry,0.0032671
commodity_by_industry_direct,2024,52,5415,Computer systems design and related services,Commodity,65,722,Food services and drinking places,Industry,0.0049636
commodity_by_industry_direct,2024,52,5415,Computer systems design and related services,Commodity,66,81,"Other services, except government",Industry,0.0040628
commodity_by_industry_direct,2024,52,5415,Computer systems design and related services,Commodity,67,GFGD,Federal general government (defense),Industry,0.0088625
commodity_by_industry_direct,2024,52,5415,Computer systems design and related services,Commodity,68,GFGN,Federal general government (nondefense),Industry,0.0301759
commodity_by_industry_direct,2024,52,5415,Computer systems design and related services,Commodity,69,GFE,Federal government enterprises,Industry,0.0010768
commodity_by_industry_direct,2024,52,5415,Computer systems design and related services,Commodity,70,GSLG,State and local general government,Industry,0.0123632
commodity_by_industry_direct,2024,52,5415,Computer systems design and related services,Commodity,71,GSLE,State and local government enterprises,Industry,0.0161814
commodity_by_industry_direct,2024,53,5412OP,"Miscellaneous professional, scientific, and technical services",Commodity,1,111CA,Farms,Industry,0.0054853
commodity_by_industry_direct,2024,53,5412OP,"Miscellaneous professional, scientific, and technical services",Commodity,2,113FF,"Forestry, fishing, and related activities",Industry,0.0057661
commodity_by_industry_direct,2024,53,5412OP,"Miscellaneous professional, scientific, and technical services",Commodity,3,211,Oil and gas extraction,Industry,0.0112097
commodity_by_industry_direct,2024,53,5412OP,"Miscellaneous professional, scientific, and technical services",Commodity,4,212,"Mining, except oil and gas",Industry,0.0163185
commodity_by_industry_direct,2024,53,5412OP,"Miscellaneous professional, scientific, and technical services",Commodity,5,213,Support activities for mining,Industry,0.0110982
commodity_by_industry_direct,2024,53,5412OP,"Miscellaneous professional, scientific, and technical services",Commodity,6,22,Utilities,Industry,0.0263157
commodity_by_industry_direct,2024,53,5412OP,"Miscellaneous professional, scientific, and technical services",Commodity,7,23,Construction,Industry,0.0356967
commodity_by_industry_direct,2024,53,5412OP,"Miscellaneous professional, scientific, and technical services",Commodity,8,321,Wood products,Industry,0.0153114
commodity_by_industry_direct,2024,53,5412OP,"Miscellaneous professional, scientific, and technical services",Commodity,9,327,Nonmetallic mineral products,Industry,0.0198586
commodity_by_industry_direct,2024,53,5412OP,"Miscellaneous professional, scientific, and technical services",Commodity,10,331,Primary metals,Industry,0.0135850
commodity_by_industry_direct,2024,53,5412OP,"Miscellaneous professional, scientific, and technical services",Commodity,11,332,Fabricated metal products,Industry,0.0143174
commodity_by_industry_direct,2024,53,5412OP,"Miscellaneous professional, scientific, and technical services",Commodity,12,333,Machinery,Industry,0.0086999
commodity_by_industry_direct,2024,53,5412OP,"Miscellaneous professional, scientific, and technical services",Commodity,13,334,Computer and electronic products,Industry,0.0027423
commodity_by_industry_direct,2024,53,5412OP,"Miscellaneous professional, scientific, and technical services",Commodity,14,335,"Electrical equipment, appliances, and components",Industry,0.0113156
commodity_by_industry_direct,2024,53,5412OP,"Miscellaneous professional, scientific, and technical services",Commodity,15,3361MV,"Motor vehicles, bodies and trailers, and parts",Industry,0.0052790
commodity_by_industry_direct,2024,53,5412OP,"Miscellaneous professional, scientific, and technical services",Commodity,16,3364OT,Other transportation equipment,Industry,0.0061809
commodity_by_industry_direct,2024,53,5412OP,"Miscellaneous professional, scientific, and technical services",Commodity,17,337,Furniture and related products,Industry,0.0269507
commodity_by_industry_direct,2024,53,5412OP,"Miscellaneous professional, scientific, and technical services",Commodity,18,339,Miscellaneous manufacturing,Industry,0.0184032
commodity_by_industry_direct,2024,53,5412OP,"Miscellaneous professional, scientific, and technical services",Commodity,19,311FT,Food and beverage and tobacco products,Industry,0.0120978
commodity_by_industry_direct,2024,53,5412OP,"Miscellaneous professional, scientific, and technical services",Commodity,20,313TT,Textile mills and textile product mills,Industry,0.0139158
commodity_by_industry_direct,2024,53,5412OP,"Miscellaneous professional, scientific, and technical services",Commodity,21,315AL,Apparel and leather and allied products,Industry,0.0068836
commodity_by_industry_direct,2024,53,5412OP,"Miscellaneous professional, scientific, and technical services",Commodity,22,322,Paper products,Industry,0.0150986
commodity_by_industry_direct,2024,53,5412OP,"Miscellaneous professional, scientific, and technical services",Commodity,23,323,Printing and related support activities,Industry,0.0180789
commodity_by_industry_direct,2024,53,5412OP,"Miscellaneous professional, scientific, and technical services",Commodity,24,324,Petroleum and coal products,Industry,0.0014003
commodity_by_industry_direct,2024,53,5412OP,"Miscellaneous professional, scientific, and technical services",Commodity,25,325,Chemical products,Industry,0.0045056
commodity_by_industry_direct,2024,53,5412OP,"Miscellaneous professional, scientific, and technical services",Commodity,26,326,Plastics and rubber products,Industry,0.0179964
commodity_by_industry_direct,2024,53,5412OP,"Miscellaneous professional, scientific, and technical services",Commodity,27,42,Wholesale trade,Industry,0.0613325
commodity_by_industry_direct,2024,53,5412OP,"Miscellaneous professional, scientific, and technical services",Commodity,28,441,Motor vehicle and parts dealers,Industry,0.0858314
commodity_by_industry_direct,2024,53,5412OP,"Miscellaneous professional, scientific, and technical services",Commodity,29,445,Food and beverage stores,Industry,0.0367178
commodity_by_industry_direct,2024,53,5412OP,"Miscellaneous professional, scientific, and technical services",Commodity,30,452,General merchandise stores,Industry,0.0164277
commodity_by_industry_direct,2024,53,5412OP,"Miscellaneous professional, scientific, and technical services",Commodity,31,4A0,Other retail,Industry,0.0639009
commodity_by_industry_direct,2024,53,5412OP,"Miscellaneous professional, scientific, and technical services",Commodity,32,481,Air transportation,Industry,0.0072933
commodity_by_industry_direct,2024,53,5412OP,"Miscellaneous professional, scientific, and technical services",Commodity,33,482,Rail transportation,Industry,0.0249499
commodity_by_industry_direct,2024,53,5412OP,"Miscellaneous professional, scientific, and technical services",Commodity,34,483,Water transportation,Industry,0.0314556
commodity_by_industry_direct,2024,53,5412OP,"Miscellaneous professional, scientific, and technical services",Commodity,35,484,Truck transportation,Industry,0.0105403
